LGA_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
LGA56300,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4,44,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,226,28,5,4,0,0,0,0,0,16,281,18,4,3,0,6,4,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,3,0,6,4,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,238,36,11,4,9,3,5,0,0,14,321
LGA56370,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,4,0,0,4,0,0,0,4,47,4,9,10,4,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,4,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,30,15,13,5,0,5,0,0,0,4,75
LGA56460,0,0,0,3,5,67,3,0,0,0,0,0,0,0,7,84,14,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,24,317,44,41,6,5,4,4,5,4,21,432,47,74,72,25,14,29,29,9,22,6,322,5,4,0,4,0,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,56,73,74,23,14,25,33,13,22,8,344,3,0,0,0,0,0,0,0,0,4,8,367,117,109,31,13,30,38,21,23,31,782
LGA56580,0,0,0,0,0,518,18,12,0,0,3,3,3,0,11,569,140,0,0,0,0,0,0,0,0,10,157,47,0,0,0,0,0,0,0,0,0,55,9,0,0,0,0,3,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,3,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,201,0,6,0,0,3,0,4,0,16,226,3099,571,458,56,74,61,83,92,51,71,4610,1252,390,328,78,103,60,93,78,15,35,2426,56,27,31,12,15,8,26,22,0,12,204,7,0,0,0,0,0,0,0,0,0,9,1311,414,351,96,116,68,117,102,12,45,2644,0,0,0,0,0,0,0,0,0,0,5,4416,986,815,148,186,127,204,194,66,123,7261
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,32,6,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,4,14,0,0,0,0,0,0,0,40
LGA56730,0,0,0,3,6,175,0,5,0,0,0,0,0,0,18,203,37,0,0,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,3,55,985,107,125,13,5,5,9,7,0,44,1295,106,93,96,19,11,12,21,15,5,9,389,9,12,7,0,0,3,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,124,103,106,19,11,14,22,18,5,12,433,9,0,0,0,0,0,0,0,0,312,313,1113,213,233,34,15,19,33,21,8,370,2044
LGA56790,0,0,0,0,0,59,0,0,0,0,0,0,0,0,5,62,18,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,20,304,23,13,0,0,0,5,4,0,18,366,17,9,3,0,3,0,0,3,0,0,42,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,12,3,0,3,0,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,6,326,39,17,6,6,0,4,8,0,14,422
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,20
LGA56930,0,0,0,0,0,31,0,4,0,0,0,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12,213,32,28,15,9,4,7,11,7,7,332,47,6,9,6,4,0,11,0,0,4,99,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,54,8,10,6,3,0,11,4,0,4,106,0,0,0,0,0,0,0,0,0,0,0,265,43,34,21,14,7,11,20,7,8,433
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,7,0,0,0,0,0,0,0,45,7,3,7,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,7,10,5,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,34,14,13,5,0,0,4,0,0,4,78
LGA57080,0,0,0,0,0,361,13,14,0,8,0,6,6,0,16,415,68,0,0,0,0,0,0,0,0,0,74,24,0,0,0,0,0,0,0,0,0,19,18,3,0,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,39,3,6,0,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,113,3,6,0,0,0,0,0,0,9,128,2583,889,785,168,196,248,414,253,80,110,5726,1277,1113,1657,559,671,982,1439,724,137,138,8689,169,68,139,46,60,77,181,120,51,33,927,0,4,0,0,0,4,3,6,3,4,33,1448,1176,1793,602,728,1063,1622,852,192,177,9650,3,0,0,0,0,0,3,0,0,19,28,4036,2066,2579,771,926,1315,2037,1104,269,306,15406
LGA57140,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,121,11,9,0,0,0,0,0,0,0,140,11,4,3,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,131,10,16,0,0,0,0,0,0,4,170
LGA57210,0,0,0,0,0,104,0,0,0,0,0,0,0,0,6,110,28,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,3,34,627,62,34,3,3,7,0,0,0,29,769,66,36,29,12,7,4,17,10,0,4,199,3,9,16,3,3,6,16,4,0,0,51,0,0,0,0,0,0,0,0,0,0,3,70,44,47,14,12,8,32,14,5,7,253,0,0,0,0,0,0,0,0,0,10,10,701,109,79,17,14,15,27,14,0,53,1033
LGA57280,0,0,0,0,0,34,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,406,358,49,40,53,63,31,23,58,1773,211,357,386,70,67,83,120,26,6,22,1354,26,9,9,4,6,14,13,8,0,0,82,0,0,4,0,0,0,0,0,0,0,8,239,363,393,75,77,100,133,34,11,22,1445,0,0,0,0,0,0,6,0,0,3,7,937,774,750,120,113,152,202,70,29,86,3226
LGA57350,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,67,0,0,0,3,0,0,0,0,0,72,0,3,0,0,5,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,68,5,0,0,4,7,0,0,0,0,91
LGA57420,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,171,30,37,6,12,8,8,7,0,19,306,18,20,17,0,6,5,6,5,0,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,17,0,6,5,6,5,0,4,89,0,0,0,0,0,0,0,0,0,0,0,190,53,57,7,19,14,13,13,5,22,398
LGA57490,0,0,0,9,13,2910,110,62,5,8,7,15,6,0,84,3200,743,11,4,0,4,5,0,0,0,48,818,69,4,0,0,0,0,0,0,0,4,74,24,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,100,4,0,0,0,0,0,0,0,4,107,12,0,0,0,0,0,0,0,0,4,15,854,13,4,0,4,4,0,0,0,54,936,18271,6660,5536,413,353,341,336,177,95,572,32752,2160,2402,1906,291,254,257,237,109,58,129,7803,232,95,107,26,14,22,55,26,13,31,629,12,6,3,0,0,0,3,0,0,3,33,2408,2501,2023,312,266,280,293,138,73,160,8464,32,14,9,0,0,0,0,0,0,35,99,20708,9178,7563,733,624,622,633,316,168,766,41310
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16
LGA57700,0,0,0,0,9,430,15,12,0,0,0,0,6,0,24,492,74,4,0,0,0,0,0,0,0,7,91,14,0,0,0,0,0,0,0,0,3,19,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,93,4,0,0,0,0,0,0,0,12,111,3541,966,600,36,38,58,41,18,12,140,5453,462,982,647,67,41,48,66,41,16,37,2399,35,29,33,7,5,4,22,16,0,6,158,0,7,0,0,0,0,0,0,0,3,10,497,1015,681,76,44,54,86,51,16,41,2567,6,0,0,0,0,0,0,0,0,68,78,4041,1978,1290,119,86,112,129,70,25,253,8103
LGA57770,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,22,6,0,0,5,3,0,5,142,8,4,18,0,0,15,19,4,0,0,69,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,4,18,0,4,17,26,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,95,19,36,4,9,17,29,9,0,13,220
LGA57840,0,0,0,0,4,919,37,16,4,5,0,11,6,0,44,1046,224,5,0,0,0,0,0,0,0,33,264,77,0,0,0,0,0,0,0,0,9,90,35,3,5,0,0,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,4,5,113,6,5,0,0,0,0,0,0,13,136,0,0,0,0,0,0,0,0,0,5,8,341,10,4,0,0,0,0,0,0,53,409,5366,931,789,139,138,136,167,95,38,173,7965,2468,986,1220,280,270,350,473,218,30,87,6384,242,86,130,22,19,28,71,50,14,22,681,8,7,0,0,0,0,0,0,0,8,17,2712,1080,1351,295,289,376,545,273,42,117,7081,6,0,0,0,0,0,0,0,0,11,22,8086,2010,2141,435,426,518,706,372,81,297,15075
LGA57910,0,0,0,11,25,5341,135,100,16,8,7,34,19,0,180,5852,1087,23,13,0,4,3,7,0,0,83,1216,778,9,3,0,0,0,0,0,0,59,854,515,11,7,0,5,0,0,3,0,35,587,6,0,0,0,0,0,0,0,0,29,38,1305,20,13,0,5,3,7,3,0,125,1472,13,0,0,0,0,0,0,0,0,6,18,2399,49,25,0,4,5,9,5,0,208,2700,23667,5294,4800,609,560,657,775,417,132,779,37682,14340,7345,8032,2091,1906,2215,2729,1041,117,622,40435,3042,863,972,273,258,268,553,260,43,253,6796,51,20,14,0,0,0,17,7,0,51,170,17434,8225,9016,2369,2171,2478,3302,1311,165,930,47399,52,13,8,5,4,4,5,11,0,72,172,41149,13538,13820,2987,2736,3141,4082,1737,302,1777,85253
LGA57980,0,0,0,7,8,409,3,5,0,5,0,0,0,0,25,451,91,0,0,0,0,0,0,0,0,11,105,23,0,0,0,0,0,0,0,0,0,33,12,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,6,6,132,0,4,0,0,0,0,0,0,21,158,2323,437,409,76,84,66,94,74,48,72,3686,633,397,509,96,104,151,146,80,20,24,2160,70,19,32,14,6,15,34,26,0,7,220,0,0,0,0,0,0,0,0,0,0,3,697,417,533,102,116,171,183,104,23,34,2385,3,0,0,0,0,0,0,0,0,21,25,3024,853,942,184,199,239,274,184,68,125,6097
LGA58050,0,0,0,0,9,2277,109,49,10,3,9,29,20,0,76,2589,472,21,9,0,0,0,0,0,0,52,550,132,0,0,0,0,0,5,0,0,20,154,132,4,0,3,0,0,0,0,0,7,150,0,0,0,0,0,0,0,0,0,0,0,261,0,6,3,0,0,5,0,0,24,304,5,0,0,0,0,0,0,0,0,5,8,738,26,7,4,3,0,5,0,0,77,862,15351,4314,3258,298,288,238,261,122,78,520,24736,6509,7408,5522,811,590,635,697,287,83,357,22905,1409,671,604,106,101,109,222,132,43,116,3520,19,12,12,7,3,4,0,0,5,5,65,7940,8098,6136,914,692,754,926,423,133,475,26489,17,16,8,0,0,6,0,3,0,80,139,23313,12423,9407,1218,978,1002,1191,549,213,1082,51363
LGA58190,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,25,4,9,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,9,0,0,0,0,0,0,0,40
LGA58260,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,10,0,0,0,4,0,0,0,58,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,36,8,8,0,0,0,5,0,0,3,71
LGA58330,0,0,0,0,4,128,0,0,0,0,0,0,0,0,5,139,22,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,24,736,80,41,3,8,3,0,3,0,26,899,41,22,12,0,3,0,6,0,0,3,90,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,50,22,20,0,0,0,3,0,0,3,101,4,0,0,0,0,0,0,0,0,6,8,781,101,60,3,8,3,3,5,0,32,1009
LGA58400,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,41
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,10
LGA58510,0,0,0,8,9,664,7,8,0,3,3,3,5,0,62,760,171,0,0,0,0,0,0,0,0,28,207,77,5,0,0,0,0,0,0,0,11,88,43,0,4,0,0,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,8,6,121,4,4,0,0,0,0,0,0,19,147,0,0,0,0,0,0,0,0,0,24,24,285,5,3,0,0,0,0,0,0,77,379,3895,850,726,107,124,134,184,60,49,176,6292,1661,1143,1357,432,455,573,685,294,43,116,6750,189,93,124,24,34,47,88,64,9,19,704,7,3,0,0,0,0,3,4,3,15,35,1854,1240,1487,452,489,622,775,357,54,153,7488,6,0,0,0,0,0,0,0,0,65,81,5753,2094,2209,557,612,752,960,419,106,392,13857
LGA58540,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,60,9,14,3,0,0,0,0,5,7,101,5,6,7,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,63,17,27,3,4,0,5,0,5,7,125
LGA58570,0,0,0,4,0,592,10,6,0,0,0,5,6,0,34,647,93,0,0,0,0,0,0,0,0,9,105,186,0,0,0,0,0,0,0,0,4,193,134,5,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,5,5,321,5,0,0,0,0,0,0,0,10,332,0,0,0,0,0,0,0,0,0,3,3,417,9,0,0,0,0,0,0,0,20,441,4038,866,827,112,123,152,200,112,28,130,6589,1764,618,744,194,261,333,394,146,26,115,4590,470,64,64,23,32,20,54,33,16,29,798,5,0,5,0,0,0,0,0,0,0,16,2243,679,813,215,293,352,447,185,41,145,5407,5,0,3,0,0,0,5,0,0,12,27,6285,1552,1645,330,421,502,649,291,67,282,12023
