LGA_CODE_2021,DC15_17FSEOMUolsET,DC15_17FSEOM_LpEns,DC15_17FSEOMT,DC15_17FUolsEVwwMSEO,DC15_17FUolsEVwwMUolsEVww,DC15_17FUolsEVwwMUolNwna,DC15_17FUolsEVwwMUol_pEns,DC15_17FUolsEVwwMUolsET,DC15_17FUolsEVwwM_LpEns,DC15_17FUolsEVwwMT,DC15_17FUolNwnaMSEO,DC15_17FUolNwnaMUolsEVww,DC15_17FUolNwnaMUolNwna,DC15_17FUolNwnaMUol_pEns,DC15_17FUolNwnaMUolsET,DC15_17FUolNwnaM_LpEns,DC15_17FUolNwnaMT,DC15_17FUol_pEnsMSEO,DC15_17FUol_pEnsMUolsEVww,DC15_17FUol_pEnsMUolNwna,DC15_17FUol_pEnsMUol_pEns,DC15_17FUol_pEnsMUolsET,DC15_17FUol_pEnsM_LpEns,DC15_17FUol_pEnsMT,DC15_17FUolsETMSEO,DC15_17FUolsETMUolsEVww,DC15_17FUolsETMUolNwna,DC15_17FUolsETMUol_pEns,DC15_17FUolsETMUolsET,DC15_17FUolsETM_LpEns,DC15_17FUolsETMT,DC15_17F_LpEnsMSEO,DC15_17F_LpEnsMUolsEVww,DC15_17F_LpEnsMUolNwna,DC15_17F_LpEnsMUol_pEns,DC15_17F_LpEnsMUolsET,DC15_17F_LpEnsM_LpEns,DC15_17F_LpEnsMT,DC15_17FTMSEO,DC15_17FTMUolsEVww,DC15_17FTMUolNwna,DC15_17FTMUol_pEns,DC15_17FTMUolsET,DC15_17FTM_LpEns,DC15_17FTMT,DC18_20FSEOMSEO,DC18_20FSEOMUolsEVww,DC18_20FSEOMUolNwna,DC18_20FSEOMUol_pEns,DC18_20FSEOMUolsET,DC18_20FSEOM_LpEns,DC18_20FSEOMT,DC18_20FUolsEVwwMSEO,DC18_20FUolsEVwwMUolsEVww,DC18_20FUolsEVwwMUolNwna,DC18_20FUolsEVwwMUol_pEns,DC18_20FUolsEVwwMUolsET,DC18_20FUolsEVwwM_LpEns,DC18_20FUolsEVwwMT,DC18_20FUolNwnaMSEO,DC18_20FUolNwnaMUolsEVww,DC18_20FUolNwnaMUolNwna,DC18_20FUolNwnaMUol_pEns,DC18_20FUolNwnaMUolsET,DC18_20FUolNwnaM_LpEns,DC18_20FUolNwnaMT,DC18_20FUol_pEnsMSEO,DC18_20FUol_pEnsMUolsEVww,DC18_20FUol_pEnsMUolNwna,DC18_20FUol_pEnsMUol_pEns,DC18_20FUol_pEnsMUolsET,DC18_20FUol_pEnsM_LpEns,DC18_20FUol_pEnsMT,DC18_20FUolsETMSEO,DC18_20FUolsETMUolsEVww,DC18_20FUolsETMUolNwna,DC18_20FUolsETMUol_pEns,DC18_20FUolsETMUolsET,DC18_20FUolsETM_LpEns,DC18_20FUolsETMT,DC18_20F_LpEnsMSEO,DC18_20F_LpEnsMUolsEVww,DC18_20F_LpEnsMUolNwna,DC18_20F_LpEnsMUol_pEns,DC18_20F_LpEnsMUolsET,DC18_20F_LpEnsM_LpEns,DC18_20F_LpEnsMT,DC18_20FTMSEO,DC18_20FTMUolsEVww,DC18_20FTMUolNwna,DC18_20FTMUol_pEns,DC18_20FTMUolsET,DC18_20FTM_LpEns,DC18_20FTMT,DC21_24FSEOMSEO,DC21_24FSEOMUolsEVww,DC21_24FSEOMUolNwna,DC21_24FSEOMUol_pEns,DC21_24FSEOMUolsET,DC21_24FSEOM_LpEns,DC21_24FSEOMT,DC21_24FUolsEVwwMSEO,DC21_24FUolsEVwwMUolsEVww,DC21_24FUolsEVwwMUolNwna,DC21_24FUolsEVwwMUol_pEns,DC21_24FUolsEVwwMUolsET,DC21_24FUolsEVwwM_LpEns,DC21_24FUolsEVwwMT,DC21_24FUolNwnaMSEO,DC21_24FUolNwnaMUolsEVww,DC21_24FUolNwnaMUolNwna,DC21_24FUolNwnaMUol_pEns,DC21_24FUolNwnaMUolsET,DC21_24FUolNwnaM_LpEns,DC21_24FUolNwnaMT,DC21_24FUol_pEnsMSEO,DC21_24FUol_pEnsMUolsEVww,DC21_24FUol_pEnsMUolNwna,DC21_24FUol_pEnsMUol_pEns,DC21_24FUol_pEnsMUolsET,DC21_24FUol_pEnsM_LpEns,DC21_24FUol_pEnsMT,DC21_24FUolsETMSEO,DC21_24FUolsETMUolsEVww,DC21_24FUolsETMUolNwna,DC21_24FUolsETMUol_pEns,DC21_24FUolsETMUolsET,DC21_24FUolsETM_LpEns,DC21_24FUolsETMT,DC21_24F_LpEnsMSEO,DC21_24F_LpEnsMUolsEVww,DC21_24F_LpEnsMUolNwna,DC21_24F_LpEnsMUol_pEns,DC21_24F_LpEnsMUolsET,DC21_24F_LpEnsM_LpEns,DC21_24F_LpEnsMT,DC21_24FTMSEO,DC21_24FTMUolsEVww,DC21_24FTMUolNwna,DC21_24FTMUol_pEns,DC21_24FTMUolsET,DC21_24FTM_LpEns,DC21_24FTMT,TDCFSEOMSEO,TDCFSEOMUolsEVww,TDCFSEOMUolNwna,TDCFSEOMUol_pEns,TDCFSEOMUolsET,TDCFSEOM_LpEns,TDCFSEOMT,TDCFUolsEVwwMSEO,TDCFUolsEVwwMUolsEVww,TDCFUolsEVwwMUolNwna,TDCFUolsEVwwMUol_pEns,TDCFUolsEVwwMUolsET,TDCFUolsEVwwM_LpEns,TDCFUolsEVwwMT,TDCFUolNwnaMSEO,TDCFUolNwnaMUolsEVww,TDCFUolNwnaMUolNwna,TDCFUolNwnaMUol_pEns,TDCFUolNwnaMUolsET,TDCFUolNwnaM_LpEns,TDCFUolNwnaMT,TDCFUol_pEnsMSEO,TDCFUol_pEnsMUolsEVww,TDCFUol_pEnsMUolNwna,TDCFUol_pEnsMUol_pEns,TDCFUol_pEnsMUolsET,TDCFUol_pEnsM_LpEns,TDCFUol_pEnsMT,TDCFUolsETMSEO,TDCFUolsETMUolsEVww,TDCFUolsETMUolNwna,TDCFUolsETMUol_pEns,TDCFUolsETMUolsET,TDCFUolsETM_LpEns,TDCFUolsETMT,TDCF_LpEnsMSEO,TDCF_LpEnsMUolsEVww,TDCF_LpEnsMUolNwna,TDCF_LpEnsMUol_pEns,TDCF_LpEnsMUolsET,TDCF_LpEnsM_LpEns,TDCF_LpEnsMT,TDCFTMSEO,TDCFTMUolsEVww,TDCFTMUolNwna,TDCFTMUol_pEns,TDCFTMUolsET,TDCFTM_LpEns,TDCFTMT
LGA56300,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,136,3,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,9,0,10,0,0,0,0,0,0,0,137,5,0,0,5,0,150
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,92,10,9,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,9,0,18,0,0,0,0,0,0,0,104,9,0,0,9,0,111
LGA56460,0,0,61,4,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,9,0,0,0,0,0,0,0,60,9,0,0,9,0,67,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,4,0,0,4,0,448,20,86,0,0,86,0,107,0,3,3,0,5,0,5,0,0,0,0,0,0,0,20,94,3,0,93,0,112,0,0,0,0,0,10,10,460,94,3,0,97,8,565
LGA56580,9,0,695,44,91,3,0,94,0,134,0,4,0,0,5,0,5,0,0,0,0,0,0,0,44,94,8,0,101,0,142,0,0,0,0,0,0,0,726,109,8,0,112,0,836,417,12,0,0,12,0,425,12,61,0,0,61,0,77,0,0,0,0,5,0,5,0,0,0,0,0,0,0,12,69,0,0,70,0,85,0,0,0,0,0,0,0,432,81,0,0,83,0,513,196,7,0,0,7,0,197,8,27,3,0,32,0,41,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,28,3,0,33,0,43,0,0,0,0,0,0,0,203,35,3,0,38,0,243,4012,101,0,0,101,0,4115,290,700,25,0,725,0,1017,0,20,18,0,43,0,42,0,0,0,0,0,0,0,294,725,43,0,767,0,1056,0,0,0,0,0,0,0,4302,825,43,0,874,5,5171
LGA56620,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,175,0,0,175,0,178,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,176,3,0,179,0,181,0,0,0,0,0,0,0,4,176,3,0,179,0,185
LGA56730,0,0,163,0,18,0,0,18,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,19,0,0,0,0,0,0,0,165,16,0,0,17,0,181,13,0,0,0,0,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,13,3,0,0,3,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1232,19,0,0,19,0,1253,20,110,0,0,110,0,134,0,8,4,0,11,0,11,0,0,0,0,0,0,0,20,120,4,0,122,0,142,0,0,0,0,0,0,0,1262,137,4,0,144,0,1405
LGA56790,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,7,0,0,7,0,286,10,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,12,0,0,0,0,0,0,0,293,7,0,0,7,0,302
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16
LGA56930,0,0,69,4,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,6,0,9,0,0,0,0,0,0,0,72,6,0,0,6,0,77,42,0,0,0,0,0,42,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,42,4,0,0,4,0,44,16,0,0,0,0,0,16,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,0,0,0,0,0,0,16,4,0,0,4,0,21,283,0,0,0,0,0,286,17,34,0,0,34,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0,0,30,0,53,0,0,0,0,0,0,0,303,35,0,0,35,0,337
LGA57000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51
LGA57080,4,0,36,14,37,0,0,37,0,52,0,0,0,0,3,0,3,0,0,0,0,0,0,0,14,45,0,0,40,0,54,0,0,0,0,0,0,0,41,46,0,0,50,0,90,30,0,0,0,0,0,31,5,18,0,0,19,0,24,0,0,5,0,3,0,3,0,0,0,0,0,0,0,5,20,3,0,21,0,26,0,0,0,0,0,0,0,32,20,3,0,21,0,59,14,0,0,0,0,0,17,4,13,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,17,0,18,0,0,0,0,0,0,0,19,17,0,0,17,0,35,419,30,0,0,31,4,449,149,849,32,0,884,0,1039,5,80,22,0,101,0,110,0,0,0,0,0,0,0,161,937,56,3,993,0,1150,0,0,3,0,6,6,7,581,965,57,3,1027,7,1614
LGA57140,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,12,11,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,11,0,18,0,0,0,0,0,0,0,110,11,0,0,11,0,113
LGA57210,0,0,81,0,0,0,0,5,0,7,0,3,3,0,10,0,10,0,0,0,0,0,0,0,0,9,6,0,10,0,18,0,0,0,0,0,0,0,85,9,6,0,15,0,99,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,564,6,0,0,6,6,571,26,35,3,0,40,0,60,0,22,19,0,39,0,39,0,0,0,0,0,0,0,26,54,25,0,76,0,100,0,0,0,0,0,4,3,587,58,25,0,83,3,674
LGA57280,0,0,146,15,40,0,0,37,0,49,0,3,0,0,3,0,0,0,0,0,0,0,0,0,14,37,0,0,41,0,52,0,0,0,0,0,0,0,151,43,0,0,41,0,198,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2125,79,0,4,82,3,2217,201,414,4,4,429,0,626,5,17,0,0,17,0,20,0,6,0,0,6,0,6,208,433,10,4,448,0,652,0,0,0,0,0,18,19,2336,514,10,7,533,22,2886
LGA57350,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,79,6,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,3,0,0,0,0,0,0,0,87,3,0,0,3,0,85
LGA57420,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,253,14,18,0,0,18,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,18,0,34,0,0,0,0,0,0,0,265,21,0,0,21,0,290
LGA57490,41,6,2524,116,254,3,0,258,0,374,0,15,9,0,27,0,26,0,0,0,0,0,0,0,117,265,13,0,282,0,398,0,0,0,0,0,6,6,2601,304,17,0,322,8,2931,611,11,0,0,11,0,622,31,121,7,0,128,0,162,0,8,7,0,15,0,16,0,0,0,0,0,0,0,32,136,9,0,143,0,176,0,0,0,0,0,0,0,643,143,9,0,153,0,794,286,7,0,0,7,0,291,11,52,4,0,55,0,69,0,6,8,0,11,0,11,0,0,0,0,0,0,0,11,60,5,0,66,0,84,0,0,0,0,0,0,0,304,60,5,0,70,0,375,19002,458,4,4,461,22,19489,984,2120,51,0,2170,0,3150,34,104,65,0,166,0,202,0,3,0,0,3,0,3,1016,2230,118,0,2345,0,3359,14,3,0,4,9,16,40,20034,2685,121,5,2813,39,22886
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,9,0,592,18,97,0,0,96,0,112,0,3,0,0,5,0,5,0,0,0,0,0,0,0,18,98,0,0,103,0,122,0,0,0,0,0,0,0,605,106,0,0,114,0,717,138,0,0,0,0,0,144,5,50,0,0,50,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,50,0,56,0,0,0,0,0,0,0,147,52,0,0,52,0,200,64,0,0,0,0,0,65,0,11,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,16,0,0,0,0,0,0,0,66,17,0,0,19,0,83,5258,119,9,0,126,8,5393,200,1053,9,3,1065,0,1263,0,40,14,0,60,0,58,0,0,0,0,0,0,0,202,1095,22,8,1119,0,1324,7,0,0,0,0,4,12,5462,1207,30,8,1248,15,6726
LGA57770,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,84,4,9,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,16,0,0,0,0,0,0,0,83,11,0,0,11,0,100
LGA57840,13,0,644,57,108,3,0,113,0,165,0,11,7,3,16,0,16,0,0,0,0,0,0,0,57,118,8,3,130,0,188,0,0,0,0,0,0,0,685,130,8,3,147,0,827,373,3,0,0,3,0,378,31,81,3,0,87,0,114,0,4,4,0,12,0,15,0,0,0,0,0,0,0,30,87,9,0,94,0,127,0,0,0,0,0,0,0,399,92,9,0,99,0,500,172,7,0,0,7,0,177,10,53,3,0,64,0,71,0,0,5,0,8,0,9,0,0,0,0,0,0,0,14,55,11,0,70,0,81,0,0,0,0,0,0,0,183,63,11,0,69,0,260,4289,122,0,0,127,3,4416,424,1298,35,0,1334,0,1762,9,59,55,12,123,0,131,0,0,0,0,0,0,0,430,1357,95,9,1457,0,1894,8,0,0,0,0,3,9,4724,1478,95,9,1581,7,6314
LGA57910,71,0,2848,212,1002,53,0,1058,0,1268,4,119,131,0,250,0,258,0,0,0,0,0,0,0,225,1117,184,0,1307,0,1532,0,0,0,0,0,0,0,2995,1194,184,0,1384,0,4380,1405,47,0,0,47,0,1450,85,584,25,0,614,0,700,5,70,87,0,161,0,161,0,4,0,0,6,0,6,83,656,118,0,775,0,867,0,0,0,0,0,0,0,1494,702,118,0,823,0,2312,758,28,0,0,31,0,787,38,331,20,0,350,0,389,0,54,45,0,98,0,98,0,0,0,0,0,0,0,41,386,60,0,452,0,485,0,0,0,0,0,0,0,801,414,61,0,477,0,1280,21630,948,16,4,968,5,22602,2025,9813,441,0,10260,16,12296,57,1150,915,5,2071,3,2134,6,19,10,8,31,0,34,2085,10982,1372,8,12359,13,14455,13,26,0,6,25,37,76,23720,11958,1388,16,13360,57,37139
LGA57980,9,0,248,23,52,0,0,51,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,0,0,51,0,70,0,0,0,0,0,0,0,263,60,0,0,59,0,323,166,0,0,0,0,0,170,14,33,0,0,33,0,46,0,4,0,0,3,0,4,0,0,0,0,0,0,0,10,36,0,0,38,0,49,0,0,0,0,0,0,0,182,39,0,0,39,0,226,55,0,0,0,0,0,55,3,6,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,15,0,16,0,0,0,0,0,0,0,55,6,0,0,15,0,68,1923,65,0,0,65,0,1988,169,552,17,0,564,0,729,0,41,5,0,43,0,42,0,0,0,0,0,0,0,171,589,19,0,608,0,779,0,4,0,0,4,0,3,2100,657,19,0,678,0,2774
LGA58050,59,0,2122,102,837,32,0,880,0,974,5,95,87,0,177,0,185,0,3,0,0,5,0,5,104,935,122,6,1061,0,1163,0,0,0,0,0,0,0,2165,995,121,6,1118,0,3287,649,16,0,0,17,0,665,34,427,27,0,454,0,491,0,63,51,0,119,0,119,0,0,0,4,0,0,0,34,493,77,3,571,0,611,0,0,0,0,0,0,0,691,508,77,3,587,0,1278,297,14,0,0,14,0,309,15,229,10,0,238,0,255,6,42,37,0,78,0,80,0,0,0,0,0,0,0,20,266,50,0,318,0,341,0,0,0,0,0,0,0,318,282,50,0,332,0,646,16572,618,6,0,622,18,17216,1232,8135,258,15,8408,7,9646,37,914,605,4,1522,0,1552,3,9,0,5,11,0,13,1270,9046,862,25,9935,7,11211,17,39,3,0,43,15,77,17863,9702,876,25,10602,42,28510
LGA58190,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48
LGA58260,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,70
LGA58330,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,392,3,0,0,3,0,399,19,15,0,0,15,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,18,0,35,0,0,0,0,0,0,4,409,22,0,0,22,0,429
