POW_SA2_CODE_2021,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_16_20,SEO_AGFF_2021,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_16_20,SEO_Min_2021,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_16_20,SEO_Mnf_2021,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_16_20,SEO_EGWWS_2021,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_16_20,SEO_Const_2021,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_16_20,SEO_WST_2021,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_16_20,SEO_RetT_2021,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_16_20,SEO_AcFd_2021,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_16_20,SEO_TPW_2021,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_16_20,SEO_IMT_2021,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_16_20,SEO_FinIns_2021,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_16_20,SEO_RHRE_2021,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_16_20,SEO_ProSTS_2021,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_16_20,SEO_AdSup_2021,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_16_20,SEO_PubAS_2021,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_16_20,SEO_EdTrn_2021,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_16_20,SEO_HC_SA_2021,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_16_20,SEO_ArtsR_2021,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_16_20,SEO_OthSvs_2021,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_16_20,SEO_IDNS_2021,SEO_IDNS_NS,SEO_IDNS_Tot
505021097,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,22,0,0,3,8,9,0,0,0,40,0,0,0,0,0,0,0,0,0,3,20,4,3,9,13,3,3,0,0,61,15,0,0,0,5,5,8,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,16,8,0,0,0,4,0,0,0,0,20,28,5,8,11,5,7,0,0,0,62,3,0,3,0,0,0,3,0,0,13,5,0,0,0,0,0,0,0,0,7,41,4,11,17,20,3,0,0,3,101,106,25,24,30,55,34,27,0,0,303,4,0,6,0,0,3,0,0,0,9,10,0,11,4,5,4,0,0,0,31,4,4,0,0,5,6,5,0,3,24
505021301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,0,0,25,3,0,0,0,0,0,0,0,0,7,51,6,9,6,30,5,5,0,0,106,3,0,3,3,13,7,6,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,11,0,0,3,8,0,0,0,0,25,23,6,3,0,4,0,0,0,0,33,16,0,3,3,7,7,4,0,0,44,52,13,4,12,19,11,0,0,0,114,42,9,14,16,9,11,6,0,0,100,67,17,16,21,41,24,7,0,3,195,6,0,0,3,0,0,0,0,0,10,4,0,0,0,3,0,3,0,0,19,3,0,0,0,3,5,0,0,3,21
505021302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,3,10,0,3,11,0,0,0,35,8,0,0,0,0,0,0,0,0,5,11,0,6,0,0,3,0,0,0,27,7,0,0,3,0,6,0,0,0,15,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,3,0,0,0,3,0,0,0,0,6,11,5,0,4,0,0,0,0,0,23,3,0,0,0,0,0,4,0,0,13,3,0,0,0,3,0,0,0,0,12,27,3,14,8,9,5,3,0,4,71,13,3,0,5,6,4,0,0,0,33,0,0,0,0,0,0,0,0,0,7,14,6,0,3,5,0,3,0,0,33,0,0,0,0,0,3,0,0,0,10
505031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,15,0,4,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,13,0,3,8,6,4,5,0,0,34,0,0,3,0,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,8,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,41,10,9,8,6,3,9,0,0,87,7,0,3,4,5,0,5,0,0,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
505031099,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,4,0,0,5,8,11,0,0,0,23,0,0,0,0,4,0,0,0,0,4,21,6,5,23,41,27,3,0,0,129,0,0,0,0,0,0,0,0,0,0,40,9,20,33,62,59,7,0,4,233,3,6,0,20,66,43,11,0,8,153,20,8,7,0,12,12,0,0,0,57,0,0,0,7,0,3,0,0,0,4,0,0,0,4,5,0,0,0,0,14,4,0,0,3,4,0,0,0,0,16,6,4,0,9,5,0,0,0,0,29,12,5,6,7,16,6,4,0,0,44,12,0,0,5,5,4,0,0,0,23,82,19,31,52,85,55,16,0,3,340,53,12,19,28,80,47,16,0,3,260,6,0,0,0,9,3,4,0,0,23,8,6,0,8,29,12,7,0,0,66,9,0,0,6,14,10,5,0,0,42
505031100,3,0,0,4,0,3,0,0,0,10,5,5,3,5,10,5,3,0,0,34,36,10,12,31,33,23,6,0,0,155,9,0,0,0,5,0,0,0,0,23,36,10,15,27,47,37,9,3,3,182,0,3,0,5,4,3,0,0,0,20,25,7,12,32,55,35,10,0,0,169,8,4,0,17,43,21,5,0,0,94,3,3,4,6,3,3,5,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,12,0,0,3,12,6,0,0,0,35,4,0,6,0,4,7,0,0,0,19,3,0,0,0,9,0,0,0,0,18,41,3,11,28,41,18,9,0,0,162,9,3,4,9,31,13,6,0,3,83,4,0,0,0,7,4,0,0,0,18,7,3,5,14,23,28,3,0,0,83,14,0,5,6,21,7,3,0,0,61
505031101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,4,0,0,0,13,5,3,0,0,5,0,0,0,0,14,15,9,8,11,25,15,7,0,0,80,0,0,0,4,5,5,0,0,0,14,64,19,23,68,109,74,5,0,0,371,3,0,4,19,52,33,9,0,0,116,16,0,4,6,7,3,3,0,0,34,0,0,0,3,0,0,0,0,0,8,9,0,0,4,9,10,0,0,0,31,5,0,0,3,9,3,0,0,0,22,4,0,0,8,8,4,0,0,0,32,8,5,0,10,12,11,4,0,0,51,5,6,4,6,12,0,0,0,0,44,26,6,7,8,27,12,4,0,0,94,19,6,10,12,46,22,15,0,0,144,4,0,0,4,4,5,3,0,0,24,18,3,4,13,16,17,9,0,0,90,9,0,0,3,6,10,10,0,3,45
505031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,0,0,0,11,0,0,0,4,9,3,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,39,3,8,7,10,16,0,0,0,85,10,0,0,7,6,6,4,0,0,41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,6
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,5,0,0,0,22,35,0,8,14,21,13,15,0,0,106,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5
505031105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,3,3,0,3,4,0,0,0,20,0,3,0,0,0,0,0,0,0,0,35,16,8,19,73,39,4,0,0,195,0,0,0,0,0,0,0,0,0,3,10,3,3,17,20,15,6,0,0,81,12,3,6,27,76,43,13,0,3,187,8,0,3,4,4,0,0,0,0,24,0,0,0,0,0,5,0,0,0,7,12,0,0,9,6,7,0,0,0,27,8,0,0,5,3,3,0,0,0,12,32,5,3,10,15,16,3,0,0,87,13,3,0,10,13,11,4,0,0,59,3,0,0,4,0,0,0,0,0,12,69,12,24,51,79,48,7,0,3,297,46,9,14,29,44,36,9,0,0,182,0,3,0,4,3,3,0,0,0,19,12,4,4,11,18,13,4,0,0,66,8,3,4,13,21,10,6,0,5,62
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
505031107,13,0,0,0,3,0,0,0,0,24,3,0,0,0,0,0,0,0,0,11,5,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,22,10,0,14,14,23,7,0,0,79,0,0,0,0,0,0,0,0,0,4,3,0,5,8,5,5,0,0,0,33,0,0,0,3,13,9,0,0,0,20,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,9,0,0,4,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,6,19,6,0,0,9,0,0,0,0,27,10,3,6,7,8,3,0,0,0,31,28,0,4,3,14,5,4,0,0,59,35,10,16,15,20,12,0,0,0,109,10,0,0,4,10,7,0,0,0,34,0,0,0,3,4,0,0,0,0,7,12,0,6,9,19,6,4,0,0,56,5,0,0,6,8,3,0,0,0,21
505031255,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,6,7,16,26,30,5,0,3,113,0,0,0,0,0,6,0,0,0,6,4,4,0,5,22,16,6,0,0,68,3,0,3,11,12,9,9,0,0,42,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,5,0,0,0,7,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,3,0,0,7,8,0,0,7,8,0,0,0,0,23,3,3,0,0,10,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,26,11,13,27,48,37,5,0,0,174,12,5,6,13,21,14,17,0,0,94,0,0,0,0,6,0,3,0,0,6,5,0,0,5,10,10,0,0,0,30,6,0,0,0,0,6,0,0,0,15
505031256,20,3,4,10,10,5,8,0,0,57,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,8,6,4,5,14,7,3,7,0,0,50,0,4,0,0,3,3,0,0,0,8,4,0,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,19
505031257,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,6,4,0,0,3,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,8,5,5,8,0,0,0,30,5,0,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6
505031258,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,0,8,8,28,17,6,0,0,89,0,0,0,0,4,0,0,0,0,8,17,0,4,11,31,12,3,0,0,81,4,0,0,13,18,16,4,0,0,64,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,3,0,0,0,7,7,0,5,0,6,3,0,0,0,24,3,0,4,7,12,3,0,0,0,26,7,0,0,0,0,0,0,0,0,14,29,8,7,10,20,22,6,0,0,100,32,5,8,9,39,25,6,0,0,126,3,0,0,0,3,0,0,0,0,4,3,0,3,4,8,5,0,0,4,31,11,0,0,4,12,0,0,0,8,31
505031303,5,0,0,0,0,3,0,0,0,12,3,0,3,0,6,0,0,0,0,10,13,5,4,3,10,0,0,0,0,34,4,0,3,0,0,0,0,0,0,8,54,7,24,27,41,51,10,0,0,213,3,0,0,6,3,5,3,0,3,34,14,0,4,15,13,3,3,0,0,58,0,0,0,0,9,3,0,0,0,14,13,4,4,0,6,0,0,0,0,28,0,0,0,4,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,4,3,3,0,0,0,0,33,3,0,0,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9,21,3,11,11,11,7,0,3,0,70,10,5,3,3,9,10,3,0,0,38,3,0,5,0,5,0,0,0,0,12,12,3,0,3,11,5,0,0,0,31,14,4,3,4,21,12,0,0,3,63
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,15,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,6,0,0,0,27,4,0,0,4,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,5,0,5,0,0,0,0,18,10,0,0,0,3,3,0,0,0,18,3,0,0,0,0,0,0,0,0,3,18,3,4,6,8,8,0,0,0,40,4,0,3,3,11,4,5,0,0,32,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6
505031305,5,0,0,6,6,0,5,0,0,15,53,11,19,20,48,32,21,0,4,218,273,60,73,106,162,112,27,0,10,821,21,3,5,11,12,10,3,0,5,78,342,76,99,139,295,239,62,0,13,1267,92,22,24,35,43,34,15,0,0,260,138,31,30,64,105,71,12,0,3,453,18,3,4,11,37,20,8,0,0,103,89,16,11,22,35,25,14,0,9,220,15,0,0,0,3,0,0,0,0,22,15,5,3,4,21,11,10,0,0,74,13,6,3,7,18,0,5,0,0,51,64,7,14,32,42,28,23,5,0,223,36,0,14,10,25,19,8,0,0,111,23,3,10,17,16,17,6,0,0,91,75,21,19,31,31,26,12,0,0,218,55,17,13,22,52,36,29,0,7,221,8,8,5,8,8,9,0,0,0,51,98,24,31,57,72,64,23,0,5,363,124,32,44,66,92,62,30,0,12,459
505031306,3,0,0,0,0,5,4,0,0,8,0,0,0,6,4,0,0,0,0,10,7,0,0,4,12,4,0,0,0,25,0,0,0,0,0,5,0,0,0,3,16,0,5,10,13,14,0,0,0,65,3,0,0,0,4,3,0,0,0,10,30,5,4,17,25,16,5,0,0,89,6,0,3,11,40,25,4,0,0,93,6,4,0,0,0,0,0,0,4,18,5,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,0,0,0,9,5,0,3,0,3,3,0,0,0,15,4,0,3,11,15,12,0,0,0,45,7,3,0,4,5,0,5,0,0,32,89,12,23,21,59,27,11,0,0,244,44,4,9,16,15,14,0,0,0,118,59,16,16,41,63,55,17,0,5,263,5,0,0,3,6,4,0,0,0,23,17,0,8,3,18,9,0,0,0,55,8,0,4,8,9,0,3,0,4,41
506011110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,6,5,3,8,3,0,0,0,46,7,0,0,0,3,0,0,0,0,5,25,3,8,9,8,9,3,0,0,69,4,0,5,0,4,0,0,0,0,14,90,7,14,30,37,13,6,0,0,198,10,0,12,13,21,9,4,0,3,70,11,0,0,3,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,7,10,0,0,0,3,0,0,0,0,17,4,0,3,0,3,0,0,0,0,9,16,7,0,5,4,3,0,0,0,25,8,4,3,4,3,5,4,0,0,39,84,18,7,18,28,21,5,0,0,185,84,12,22,23,19,16,4,0,3,183,115,12,16,38,43,36,19,0,0,286,4,0,0,0,0,4,0,0,0,5,13,0,0,8,9,9,0,0,0,40,7,0,3,0,15,5,5,0,4,44
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,5,9,0,0,0,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,7,43,3,3,8,12,4,0,0,0,80,3,0,0,0,5,0,3,0,0,19,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4
506011114,0,0,0,0,3,0,0,0,0,4,3,6,0,0,0,0,0,0,0,8,24,8,4,3,6,0,0,0,0,45,14,0,0,0,0,3,0,0,0,21,30,3,0,3,12,12,11,0,0,68,4,0,4,0,3,0,0,0,0,8,38,6,11,8,10,4,4,0,0,89,4,0,0,7,11,3,0,0,4,32,31,3,6,4,7,0,0,0,0,46,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,0,0,0,16,8,0,4,0,3,3,0,0,0,18,9,0,7,0,0,0,0,0,0,24,18,0,0,3,7,4,0,0,0,33,47,5,11,8,6,7,0,0,0,78,45,16,8,8,20,14,10,0,0,119,6,0,0,0,0,0,0,0,0,7,29,8,0,0,9,5,0,0,3,59,20,4,3,5,6,6,0,0,4,42
506011115,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,9,7,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,8,5,4,0,0,6,0,0,0,0,15,10,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,0,17,6,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,23,4,0,0,3,0,0,0,0,33,197,33,37,62,73,48,15,0,0,464,3,0,0,0,0,0,0,0,0,7,9,3,0,4,0,0,0,0,0,22,4,0,0,6,4,0,0,0,3,19
506011116,7,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,3,0,0,0,24,7,0,0,0,0,0,0,0,0,3,14,0,0,3,3,0,0,0,0,28,3,0,0,0,3,3,0,0,0,8,4,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,7,13,6,0,5,0,3,0,0,0,21,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,30,10,0,0,3,6,0,4,0,0,16,7,0,0,0,3,0,0,0,0,15,6,0,0,0,0,0,0,0,0,8,8,0,0,5,3,0,0,0,0,17
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,6,4,5,0,8,0,0,0,35,6,0,0,3,4,0,0,0,0,13,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,11,21,6,0,0,6,6,0,0,0,50,7,6,0,3,0,0,4,0,0,24,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,16,0,3,15,16,8,0,0,0,62,4,0,4,0,20,7,5,0,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,3,0,0,9,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,53,17,12,15,18,12,12,0,0,138,5,0,0,0,8,8,0,0,0,23,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,5,0,0,0,4,5,0,0,0,5,0,0,0,0,15
