POA_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
POA6105,0,4,0,7,3,0,4,0,0,17,0,0,3,42,7,7,5,0,4,63,0,3,0,24,3,7,11,28,14,83,4,0,0,6,0,0,0,0,0,10,0,0,4,43,10,0,0,0,0,57,0,0,0,0,3,0,0,3,0,10,0,8,15,80,20,9,15,8,3,163,0,0,0,0,0,0,4,0,0,5,0,0,7,22,3,4,3,4,4,49,0,0,5,10,7,14,12,0,0,60,0,0,10,46,0,0,0,0,0,60,0,0,4,0,7,6,4,5,0,16,4,10,18,99,51,56,34,4,0,286,0,0,0,0,0,0,0,0,0,4,8,24,27,93,13,0,0,0,0,165,0,3,6,4,0,0,0,0,0,13,0,23,59,122,55,17,0,0,0,275,0,0,0,5,0,5,9,3,5,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,9,6,8,48
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6107,0,9,17,27,19,9,4,0,0,81,0,7,0,37,9,7,10,12,3,86,0,0,0,16,6,8,54,59,16,170,0,4,0,15,6,0,4,0,0,24,0,4,12,125,21,22,0,5,0,187,0,10,11,8,12,6,6,0,0,46,10,45,143,431,69,44,47,26,7,810,0,0,0,0,0,0,0,0,0,3,0,7,18,83,17,18,12,0,0,149,0,14,37,141,71,48,38,19,5,375,5,11,58,217,20,6,0,0,0,318,0,0,0,7,5,0,20,20,0,54,4,29,55,156,97,90,44,11,3,495,0,0,0,0,0,0,0,0,0,0,7,30,68,289,21,4,0,0,0,422,0,0,9,6,8,0,0,0,0,19,3,84,176,332,167,86,14,3,0,872,0,0,0,9,3,8,4,3,0,31,0,0,0,0,5,0,0,0,0,10,0,0,3,10,7,19,13,11,0,67
POA6108,0,3,0,24,7,7,0,0,0,48,0,4,0,14,7,11,15,7,0,57,0,0,0,9,4,10,24,6,5,56,0,0,0,3,3,0,0,0,0,11,0,5,5,31,11,3,4,0,0,55,0,4,0,4,10,5,6,0,0,22,0,12,38,116,46,55,83,16,3,380,0,0,0,0,0,4,0,4,0,8,0,3,3,19,10,3,4,0,0,39,0,0,11,35,12,22,24,12,0,123,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,7,17,14,6,46,0,24,44,113,70,74,29,17,0,377,0,0,0,0,0,0,0,0,0,0,8,18,20,89,11,7,7,0,0,159,0,0,0,3,4,3,0,0,0,8,0,30,41,63,47,16,4,0,0,206,0,0,0,5,3,3,4,0,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,14,17,27,28,25,3,113
POA6109,0,0,0,7,0,4,6,0,0,15,0,0,0,0,8,0,4,0,0,15,0,0,0,0,9,0,18,13,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,26,11,12,7,3,0,62,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,19,0,0,8,55,21,9,9,8,0,116,0,0,0,14,5,0,0,0,0,16,0,0,0,0,0,0,3,7,0,12,0,16,11,55,25,28,18,5,0,161,0,0,0,0,0,0,0,0,0,0,6,25,27,55,18,0,0,4,0,126,0,4,3,0,3,0,0,0,0,10,0,52,99,116,100,21,3,0,0,390,0,0,0,3,0,7,4,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,3,5,16,12,8,3,42
POA6110,0,4,9,35,18,8,7,0,0,78,0,6,4,24,7,10,8,11,0,72,0,0,0,7,4,6,14,11,8,53,0,0,0,0,0,0,0,0,0,5,0,0,4,19,3,0,0,0,0,33,0,0,3,8,11,3,4,0,0,28,5,25,61,166,72,50,42,16,0,443,0,0,0,0,0,0,4,0,0,4,0,4,16,57,19,10,6,5,0,118,3,3,21,112,37,39,30,9,8,254,0,0,3,16,3,0,0,0,0,19,0,0,0,3,4,7,20,31,10,74,9,58,79,241,135,130,65,17,11,739,0,0,0,0,0,0,0,0,0,0,3,43,49,155,36,12,8,0,0,309,0,6,6,6,7,4,5,0,0,32,4,68,129,204,121,50,12,5,0,586,0,0,0,8,0,5,10,0,0,22,0,0,0,5,0,0,5,0,0,8,0,3,0,21,28,24,35,26,3,154
POA6111,0,0,6,4,4,0,0,0,0,10,0,0,0,17,9,10,9,5,0,51,0,0,0,3,0,6,29,9,10,57,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,8,9,7,0,17,3,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,12,0,3,9,33,8,15,8,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,13,28,17,6,87,5,15,29,100,83,89,46,10,0,378,0,0,0,0,0,0,0,0,0,0,0,4,4,14,4,0,3,0,0,35,0,6,4,3,0,0,0,0,0,20,0,17,15,27,19,6,0,0,0,90,0,0,0,3,0,7,4,3,0,13,0,0,0,0,3,0,0,0,0,3,0,3,4,25,13,36,28,17,0,129
POA6112,0,0,0,24,3,3,3,0,0,41,0,29,8,48,11,13,8,20,3,137,0,0,0,14,12,20,30,21,4,102,0,6,0,9,0,0,0,0,0,22,3,8,7,77,12,6,6,0,0,112,0,3,0,3,10,3,0,5,0,27,0,34,55,289,67,53,36,13,0,543,0,0,0,0,0,0,0,3,0,13,0,0,18,53,12,4,8,0,0,106,0,3,12,86,28,27,21,6,0,177,0,0,3,38,3,3,0,0,0,46,0,5,3,23,25,18,52,32,18,168,17,116,123,427,184,161,90,19,3,1145,0,0,0,0,0,0,0,0,0,3,4,18,11,97,16,5,0,0,0,153,0,3,7,11,7,0,0,0,0,26,4,118,179,315,165,50,8,0,0,837,0,0,0,18,9,6,3,0,0,31,0,4,3,6,6,0,8,4,0,27,0,4,11,43,42,54,45,29,15,245
POA6121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,5,8,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,12,5,7,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,14
POA6122,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,3,3,0,40,0,0,0,0,0,0,9,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,11,6,8,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,6,22,4,0,0,0,0,35,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,21,10,5,54,7,33,49,166,74,64,30,8,0,430,0,0,0,0,0,0,0,0,0,0,0,8,4,19,3,0,0,0,0,30,0,0,6,4,3,0,0,0,0,15,0,12,23,45,20,8,4,0,0,110,0,0,0,4,0,0,0,0,0,13,0,0,0,7,0,0,4,0,0,10,0,0,4,24,16,15,14,0,0,73
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,16,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7
POA6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,0,0,4,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,0,13,0,0,0,14,12,14,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,5,0,17
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6147,0,0,3,6,8,0,0,0,0,23,0,0,5,13,3,0,0,6,0,35,0,0,3,3,5,0,7,0,0,27,0,4,0,0,3,0,4,0,0,9,0,6,4,46,13,7,0,0,0,79,0,0,0,0,0,0,4,3,0,17,0,14,55,161,64,61,93,48,5,502,0,0,0,0,0,0,0,0,0,0,0,0,3,20,4,0,0,0,0,27,0,0,9,20,27,13,18,7,3,101,0,0,4,18,4,0,0,0,0,19,0,0,0,0,0,5,8,3,0,19,0,8,17,56,32,38,16,7,0,171,0,0,0,0,0,0,0,0,0,4,0,11,17,57,5,9,5,0,0,105,0,0,0,0,0,0,0,0,0,3,0,8,23,52,27,12,3,0,0,137,0,0,0,0,5,0,10,0,4,13,0,0,0,6,0,0,0,0,0,8,0,0,4,9,5,13,14,11,4,55
POA6148,0,4,0,7,3,0,3,0,0,23,0,6,0,19,3,5,3,4,0,41,0,0,0,10,0,5,18,11,5,49,0,0,0,4,3,0,0,0,0,11,0,16,9,49,18,7,0,0,0,107,0,0,0,0,0,3,0,0,0,3,0,32,74,126,73,80,68,20,5,472,0,0,0,0,0,0,0,0,0,7,0,0,0,15,3,0,0,0,0,19,0,0,0,4,7,6,7,4,4,25,0,0,0,12,0,0,0,0,0,18,0,0,0,6,0,4,9,8,0,31,0,21,14,37,32,28,30,12,5,184,0,0,0,0,0,0,0,0,0,4,0,11,9,29,8,0,5,0,0,54,0,0,0,0,6,0,0,0,0,7,0,3,16,29,15,3,0,0,0,67,0,5,0,4,3,7,6,0,5,24,0,0,0,0,0,0,0,0,0,4,0,0,3,8,8,22,15,17,3,81
POA6149,0,0,3,3,3,0,0,0,0,16,0,8,0,22,3,6,13,5,0,57,0,0,0,6,0,5,9,11,4,38,0,0,0,4,3,3,3,0,0,16,0,8,18,25,19,10,6,0,0,80,0,0,0,0,0,0,0,0,0,3,0,24,39,178,65,59,114,47,11,536,0,0,0,0,0,0,5,0,0,5,0,0,3,3,4,3,0,0,0,11,0,0,0,0,4,3,0,5,0,24,0,0,0,3,0,0,0,0,0,7,0,0,0,7,3,4,6,10,9,34,0,9,14,36,22,37,21,12,3,157,0,0,0,0,0,0,0,0,0,0,0,8,4,15,4,0,0,0,0,38,0,0,4,4,0,0,0,0,0,7,0,4,0,9,3,0,0,0,0,19,0,0,0,3,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,11,23,34,29,3,13,116
POA6150,0,0,3,0,4,0,0,0,0,7,0,0,3,9,6,6,3,6,0,41,0,4,0,11,0,9,21,6,7,63,0,0,0,0,0,0,0,0,0,9,0,0,3,22,7,8,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,14,52,113,66,48,93,66,10,462,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,4,0,16,0,0,0,7,0,0,3,3,0,17,0,0,0,5,0,0,0,0,0,5,0,4,0,0,4,0,11,3,3,25,0,3,17,18,12,20,11,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,18,16,6,7,0,0,0,59,0,0,0,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,11,18,14,5,56
POA6151,0,0,0,4,0,0,0,3,0,8,0,0,0,34,7,6,6,6,0,67,0,0,4,16,7,7,19,4,3,67,3,0,4,8,3,0,0,0,0,22,0,0,0,20,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,7,50,25,18,18,13,3,143,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,15,0,0,0,3,0,0,4,0,0,13,0,0,9,23,0,0,0,0,0,24,0,0,0,4,0,0,8,3,0,26,0,3,7,58,42,47,22,10,0,194,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,10,4,7,9,18,4,0,0,0,0,40,0,0,0,9,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,17,24,15,19,11,3,99
POA6152,0,4,0,8,10,3,4,0,0,29,0,4,0,52,8,8,12,8,3,101,0,4,5,19,9,10,28,13,3,90,4,10,3,9,6,3,0,0,0,30,0,0,11,27,8,8,3,6,0,55,0,0,0,3,3,4,3,0,0,17,0,11,40,135,48,41,51,33,7,369,0,0,0,0,0,0,3,0,0,0,0,0,7,17,0,6,0,0,0,34,0,0,4,6,9,9,3,9,0,40,0,0,10,33,0,0,0,0,0,45,0,0,0,12,4,4,8,14,0,41,0,7,16,66,36,44,41,20,0,220,0,0,0,0,0,0,0,0,0,7,0,0,35,37,4,0,3,0,0,72,0,0,0,9,0,0,0,0,0,12,0,3,12,18,3,5,3,0,0,48,0,3,0,9,0,8,11,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,7,28,18,22,30,16,3,124
POA6153,0,0,0,7,4,3,0,0,0,16,0,6,0,22,10,13,18,5,3,70,0,3,0,13,5,9,22,15,3,72,0,4,9,0,0,3,0,0,0,20,0,8,7,30,8,8,0,0,0,63,0,0,0,4,4,5,3,0,0,15,0,17,24,120,62,41,42,30,6,352,0,0,0,0,0,0,3,3,0,8,0,0,0,3,0,3,0,4,0,10,0,0,0,3,6,0,4,0,0,13,0,0,6,11,0,0,0,0,0,18,0,0,0,3,4,0,8,5,0,30,3,5,6,44,30,46,21,13,0,172,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,3,0,0,20,0,0,0,4,0,0,0,0,0,9,0,7,7,12,3,0,0,0,0,33,0,0,0,8,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,8,14,21,40,26,17,3,135
POA6154,0,0,0,0,0,0,0,0,0,3,0,5,4,11,7,9,4,3,3,32,0,0,0,8,5,5,7,13,7,38,0,4,0,0,0,0,0,0,0,6,0,7,0,13,10,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,7,12,34,22,12,10,17,4,110,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,7,17,0,4,9,27,25,20,9,8,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,27,0,0,0,0,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,10,9,16,14,16,7,3,79
POA6155,0,8,12,24,26,20,5,0,4,86,0,22,6,29,18,3,23,11,0,111,0,0,0,12,9,15,31,23,8,99,0,3,0,9,3,4,0,0,0,21,0,24,20,100,48,25,3,3,0,230,0,0,0,5,12,8,3,0,0,30,4,104,242,533,262,268,229,89,12,1745,0,0,0,0,0,3,0,4,0,9,0,0,0,13,8,3,5,0,0,39,0,3,6,21,19,23,23,11,5,100,0,0,0,26,0,0,0,0,0,27,0,0,3,4,0,3,16,26,3,58,4,66,96,145,99,103,43,25,3,590,0,0,0,0,0,0,0,0,0,3,8,33,33,105,39,14,9,0,0,236,0,0,0,4,3,0,0,0,0,14,0,21,28,58,33,16,6,0,0,165,0,0,6,6,9,11,10,4,0,37,0,0,0,0,3,0,0,0,0,6,0,3,21,30,39,54,40,16,13,207
POA6156,0,0,0,0,0,0,0,0,0,0,0,5,4,14,7,12,8,3,5,52,0,0,0,8,6,13,19,19,7,76,0,0,0,6,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,4,0,0,6,20,16,5,11,3,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,4,5,22,0,4,3,58,28,40,18,14,0,171,0,0,0,0,0,0,0,0,0,4,0,3,0,14,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,6,10,8,3,0,0,0,34,0,0,0,8,0,6,9,0,3,23,0,0,0,0,0,0,0,0,0,3,0,6,8,18,20,27,13,13,3,95
POA6157,0,0,0,0,0,0,0,0,0,5,0,0,0,14,7,5,5,7,3,35,0,0,0,19,12,7,8,9,3,63,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,5,0,5,7,0,22,0,3,9,42,22,41,28,11,3,154,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,0,14,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,18,14,22,21,15,5,94
POA6158,0,0,0,0,0,0,0,0,0,0,0,3,0,14,8,7,4,0,0,33,0,0,5,7,0,6,4,20,12,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,16,0,4,0,15,18,21,20,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,13,14,5,0,46
POA6159,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,12,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,0,0,0,13,0,6,4,10,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,0,25
POA6160,0,0,0,0,0,0,0,0,0,0,4,0,7,39,5,8,4,3,5,65,0,3,0,19,4,0,9,16,17,76,0,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,18,0,0,0,39,23,26,19,8,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,7,0,0,0,0,5,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,21,21,4,0,63
